Project Code as Word,PQ # as Word,Country as Word,Managed By as Word,Fulfill Via as Word,Vendor INCO Term as Word,Shipment Mode as Word,PQ First Sent to Client Date as Word,PQ First Sent to Client Date Value,PO Sent to Vendor Date as Word,PO Sent to Vendor Date Value,Scheduled Delivery Date Value,Delivered to Client Date Value,Delivery Recorded Date Value,Product Group as Word,Sub Classification as Word,Vendor as Word,Item Description as Word,Molecule/Test Type as Word,Brand as Word,Dosage as Word,Dosage Form as Word,Unit of Measure (Per Pack) Value,Line Item Quantity Value,Line Item Value Value,Pack Price Value,Unit Price Value,Manufacturing Site as Word,First Line Designation as Word,Weight (Kilograms) as Word,Weight (Kilograms) Value,Freight Cost (USD) as Word,Freight Cost (USD) Value,Line Item Insurance (USD) Value,PO / SO # Type as Word,PO / SO # ID Value,ASN/DN # Type as Word,ASN/DN # ID Value,IsDefective
20,1,14,1,2,7,1,2,-1,2,-1,1258070400,1258070400,1258070400,2,3,45,5,5,2,3,4,60,945,1408.05,1.49,0.02,2,1,-1,62.0,-1,1074.8,3.04,3,33340,2,1485,0
10,1,1,1,2,7,1,2,-1,2,-1,1258329600,1258329600,1258329600,2,3,45,53,33,28,25,6,30,576,15120.0,26.25,0.88,28,1,1,-1.0,2,-1.0,32.6,3,34060,2,1518,0
20,1,14,1,2,7,1,2,-1,2,-1,1262736000,1262736000,1262736000,2,3,45,5,5,2,3,4,60,735,1073.1,1.46,0.02,2,1,-1,47.0,-1,955.36,2.31,3,15520,2,1549,0
20,1,14,1,2,7,1,1,-1,2,-1,1175126400,1175126400,1175126400,2,2,45,48,4,2,1,5,240,7707,18805.08,2.44,0.01,10,1,1,-1.0,-1,2123.04,-1.0,3,325,2,18,0
6,1,3,1,2,7,-1,1,-1,2,-1,1158710400,1152748800,1152748800,1,1,45,16,14,10,-1,1,20,50000,67500.0,1.35,0.07,13,1,-1,712.0,1,-1.0,-1.0,3,131,2,1,0
4,1,4,1,2,7,-1,1,-1,2,-1,1175040000,1175040000,1175040000,2,3,45,27,7,2,10,3,30,16033,260536.25,16.25,0.54,2,1,-1,536.0,-1,3807.29,-1.0,3,203,2,39,0
20,1,14,1,2,7,1,1,-1,2,-1,1178236800,1178236800,1178236800,2,2,45,62,7,4,23,4,30,3756,12845.52,3.42,0.11,56,1,1,-1.0,-1,679.6,-1.0,3,380,2,88,0
4,1,4,1,2,7,-1,1,-1,2,-1,1178236800,1178236800,1178236800,1,1,45,3,3,3,-1,1,100,600,48000.0,80.0,0.8,3,2,-1,580.0,-1,4965.24,-1.0,3,232,2,89,0
4,1,4,1,2,7,-1,1,-1,2,-1,1177632000,1177632000,1177632000,2,3,45,8,2,2,4,3,60,43470,155187.9,3.57,0.06,4,1,-1,4398.0,-1,18137.64,-1.0,3,309,2,98,0
4,1,4,1,2,7,-1,1,-1,2,-1,1177545600,1177545600,1177545600,2,2,45,62,7,4,23,4,30,1030,3574.1,3.47,0.12,56,1,-1,48.0,-1,574.56,-1.0,3,478,2,99,0
4,1,4,1,2,7,-1,1,-1,2,-1,1179273600,1179273600,1179273600,2,3,45,21,18,14,8,3,30,4165,70805.0,17.0,0.57,18,1,-1,265.0,-1,1483.3,-1.0,3,205,2,120,0
7,1,6,1,2,7,1,1,-1,2,-1,1176940800,1176940800,1176940800,2,3,45,12,11,2,6,6,60,38463,383860.74,9.98,0.17,10,1,-1,3450.0,-1,20896.5,-1.0,3,490,2,110,0
4,1,4,1,2,7,-1,1,-1,2,-1,1179187200,1179187200,1179187200,2,3,45,81,41,34,13,3,270,864,70346.88,81.42,0.3,45,2,-1,8169.0,-1,33572.78,-1.0,3,311,2,129,0
6,1,3,1,2,7,-1,1,-1,2,-1,1179964800,1179964800,1179964800,1,1,45,16,14,10,-1,1,20,6000,162000.0,27.0,1.35,13,1,-1,1833.0,-1,9666.0,-1.0,3,474,2,138,0
4,1,4,1,2,7,-1,1,-1,2,-1,1174867200,1174867200,1174867200,2,3,45,4,4,2,2,3,60,3334,11035.54,3.31,0.06,4,1,-1,179.0,-1,1170.16,-1.0,3,374,2,56,0
5,1,5,1,2,7,1,1,-1,2,-1,1176422400,1176422400,1176422400,1,1,45,10,9,6,-1,1,20,100,3200.0,32.0,1.6,8,1,-1,66.0,-1,1004.6,-1.0,3,395,2,66,0
20,1,14,1,2,7,1,1,-1,2,-1,1178236800,1178236800,1178236800,2,3,45,81,41,34,13,3,270,2579,205288.4,79.6,0.29,45,1,-1,663.0,-1,1824.11,-1.0,3,260,2,68,0
1,1,1,1,2,7,-1,1,-1,2,-1,1177891200,1177891200,1177891200,2,3,45,27,7,2,10,3,30,8148,132405.0,16.25,0.54,2,1,-1,743.0,-1,2660.0,-1.0,3,433,2,77,0
1,1,1,1,2,7,-1,1,-1,2,-1,1177891200,1177891200,1177891200,2,3,45,44,31,2,21,6,60,9000,67500.0,7.5,0.12,10,1,-1,974.0,-1,3166.0,-1.0,3,432,2,82,0
5,1,5,1,2,7,1,1,-1,2,-1,1183680000,1183680000,1183680000,1,1,45,19,17,12,-1,1,25,1539,30780.0,20.0,0.8,16,2,1,-1.0,-1,2297.0,-1.0,3,306,2,144,0
10,1,1,1,2,7,-1,1,-1,2,-1,1181865600,1181865600,1181865600,2,3,45,81,41,34,13,3,270,460,37453.2,81.42,0.3,45,2,-1,1313.0,-1,3908.0,-1.0,3,517,2,160,0
20,1,14,1,2,7,1,1,-1,2,-1,1182297600,1182297600,1182297600,2,3,45,44,31,2,21,6,60,62000,458800.0,7.4,0.12,10,1,-1,5778.0,-1,20299.0,734.08,3,671,2,189,0
10,1,1,1,2,7,-1,1,-1,2,-1,1179446400,1179446400,1179446400,1,1,45,26,21,17,-1,1,40,160,12160.0,76.0,1.9,19,1,-1,173.0,-1,1754.0,-1.0,3,518,2,149,0
10,1,1,1,2,7,-1,1,-1,2,-1,1182384000,1182384000,1182384000,2,3,45,12,11,2,6,6,60,35074,374590.32,10.68,0.18,2,1,-1,3116.0,-1,1478.0,-1.0,3,640,2,173,0
10,1,1,1,2,7,-1,1,-1,2,-1,1181260800,1181260800,1181260800,2,3,45,21,18,14,8,3,30,621,10557.0,17.0,0.57,18,1,-1,40.0,-1,1388.0,-1.0,3,641,2,174,0
5,1,5,1,2,7,1,1,-1,2,-1,1184284800,1184284800,1184284800,1,1,45,25,20,16,-1,1,100,2000,278000.0,139.0,1.39,8,1,-1,1415.0,-1,4458.0,444.8,3,758,2,234,0
5,1,5,1,2,7,1,1,-1,2,-1,1186963200,1186963200,1186963200,2,3,45,27,7,2,10,3,30,3149,51202.74,16.26,0.54,2,2,-1,1422.0,-1,4198.0,81.92,3,441,2,246,0
7,1,6,1,2,7,1,1,-1,2,-1,1185408000,1185408000,1185408000,2,2,45,42,8,25,19,5,300,50,2055.0,41.1,0.14,29,1,-1,50.0,-1,661.06,3.29,3,489,2,248,0
10,1,1,1,2,7,-1,1,-1,2,-1,1186099200,1186099200,1186099200,2,3,45,9,8,5,5,3,120,3090,127122.6,41.14,0.34,7,1,-1,650.0,-1,2457.0,203.4,3,733,2,267,0
10,1,1,1,2,7,-1,1,-1,2,-1,1187049600,1187049600,1187049600,2,2,45,6,6,2,1,5,240,5076,20050.2,3.95,0.02,2,2,-1,3073.0,-1,7947.0,32.08,3,524,2,268,0
10,1,1,1,2,7,-1,1,-1,2,-1,1184025600,1184025600,1184025600,1,4,45,110,58,40,-1,8,1,2,477.3,238.65,238.65,19,1,-1,6.0,-1,1356.0,0.76,3,410,2,219,0
10,1,1,1,2,7,1,1,-1,2,-1,1187654400,1187654400,1187654400,2,3,45,58,24,2,8,3,60,3200,114560.0,35.8,0.6,2,2,-1,399.0,-1,4200.78,183.3,3,774,2,242,0
10,1,1,1,2,7,-1,1,-1,2,-1,1186099200,1186099200,1186099200,2,3,45,4,4,2,2,3,60,22047,67022.88,3.04,0.05,4,1,-1,1057.0,-1,3348.0,107.24,3,815,2,262,0
7,1,6,1,2,7,1,1,-1,2,-1,1186012800,1186012800,1186012800,1,1,45,14,13,9,-1,1,30,2034,33561.0,16.5,0.55,12,1,-1,768.0,-1,4465.1,53.7,3,824,2,266,0
20,1,14,1,2,7,1,1,-1,2,-1,1191974400,1191974400,1191974400,2,2,45,71,24,2,30,5,240,1020,21930.0,21.5,0.09,2,2,-1,3340.0,-1,3438.84,35.09,3,502,2,282,0
10,1,1,1,2,7,-1,1,-1,2,-1,1184716800,1184716800,1184716800,2,3,45,28,22,18,4,4,270,36,2831.04,78.64,0.29,21,2,-1,263.0,-1,1699.0,4.53,3,590,2,220,0
10,1,1,1,2,7,-1,1,-1,2,-1,1184716800,1184716800,1184716800,1,1,45,87,46,12,-1,1,30,167,3340.0,20.0,0.67,16,1,-1,67.0,-1,1439.0,5.34,3,543,2,227,0
17,1,12,1,2,7,-1,1,-1,2,-1,1189123200,1189123200,1189123200,1,1,45,3,3,3,-1,1,100,300,24000.0,80.0,0.8,3,2,-1,172.0,-1,688.84,38.4,3,884,2,322,0
5,1,5,1,2,7,-1,1,-1,2,-1,1189382400,1189382400,1189382400,2,3,45,27,7,2,10,3,30,8000,130080.0,16.26,0.54,2,2,-1,3369.0,-1,9689.0,208.13,3,455,2,290,0
5,1,5,1,2,7,-1,1,-1,2,-1,1189382400,1189382400,1189382400,2,3,45,9,8,5,5,3,120,4155,170770.5,41.1,0.34,7,2,-1,3369.0,-1,9689.0,273.23,3,455,2,290,0
5,1,5,1,2,7,-1,1,-1,2,-1,1189382400,1189382400,1189382400,2,2,45,42,8,25,19,5,300,147,6041.7,41.1,0.14,29,2,-1,3369.0,-1,9689.0,9.67,3,455,2,290,0
20,1,14,1,2,7,1,1,-1,2,-1,1190332800,1190332800,1190332800,2,3,45,27,7,2,10,3,30,2933,49127.75,16.75,0.56,2,2,-1,9006.0,-1,9869.55,78.6,3,298,2,304,0
20,1,14,1,2,7,1,1,-1,2,-1,1190332800,1190332800,1190332800,2,2,45,71,24,2,30,5,240,59,1241.95,21.05,0.09,2,2,-1,9006.0,-1,9869.55,1.99,3,298,2,304,0
10,1,1,1,2,7,-1,1,-1,2,-1,1188432000,1188432000,1188432000,2,3,45,58,24,2,8,3,60,6000,165180.0,27.53,0.46,36,2,-1,5880.0,-1,14656.0,264.29,3,959,2,320,0
35,1,8,1,2,7,2,1,-1,2,-1,1190073600,1190073600,1190073600,2,3,45,12,11,2,6,6,60,1560,14820.0,9.5,0.16,2,1,-1,90.0,-1,1106.0,23.71,3,898,2,357,0
35,1,8,1,2,7,2,1,-1,2,-1,1190073600,1190073600,1190073600,2,3,45,99,38,2,36,6,30,1600,3200.0,2.0,0.07,10,2,-1,143.0,-1,2099.0,5.12,3,1074,2,354,0
26,1,17,1,2,7,-1,1,-1,2,-1,1192492800,1192492800,1192492800,2,3,45,12,11,2,6,6,60,1350,12825.0,9.5,0.16,2,1,-1,80.0,-1,739.0,20.52,3,1081,2,363,0
10,1,1,1,2,7,-1,1,-1,2,-1,1189728000,1189728000,1189728000,2,2,45,71,24,2,30,5,240,1500,24750.0,16.5,0.07,2,2,-1,1286.0,-1,7629.94,39.6,3,963,2,323,0
12,1,9,1,2,7,-1,1,-1,2,-1,1188864000,1188864000,1188864000,2,2,45,2,2,2,1,2,240,10336,64083.2,6.2,0.03,2,2,-1,35216.0,-1,88801.0,102.53,3,914,2,332,0
12,1,9,1,2,7,-1,1,-1,2,-1,1188864000,1188864000,1188864000,2,2,45,2,2,2,1,2,240,12512,77574.4,6.2,0.03,2,2,-1,35216.0,-1,88801.0,124.12,3,914,2,332,0
4,1,4,1,2,7,-1,1,-1,2,-1,1188518400,1188518400,1188518400,2,3,45,9,8,5,5,3,120,4078,167605.8,41.1,0.34,7,1,-1,885.0,-1,4119.6,268.17,3,626,2,329,0
10,1,1,1,2,7,-1,1,-1,2,-1,1189555200,1189555200,1189555200,2,3,45,28,22,18,4,4,270,7,550.48,78.64,0.29,21,2,-1,295.0,-1,1737.0,0.88,3,999,2,349,0
4,1,4,1,2,7,-1,1,-1,2,-1,1194825600,1194825600,1194825600,2,2,45,2,2,2,1,2,240,10996,68175.2,6.2,0.03,2,1,-1,3967.0,-1,13094.92,109.08,3,977,2,396,0
8,1,7,1,2,7,-1,1,-1,2,-1,1191628800,1191628800,1191628800,1,1,45,3,3,3,-1,1,100,600,43200.0,72.0,0.72,3,1,-1,137.0,-1,1732.74,69.12,3,1099,2,372,0
4,1,4,1,2,7,-1,1,-1,2,-1,1192579200,1192579200,1192579200,1,4,45,23,19,2,-1,8,100,872,8.72,0.01,0.0,14,2,-1,629.0,-1,2938.27,0.01,3,535,2,380,0
3,1,3,1,2,7,1,1,-1,2,-1,1190246400,1190246400,1190246400,2,2,45,2,2,2,1,2,240,1622,10056.4,6.2,0.03,2,2,-1,2846.0,-1,13873.0,16.09,3,565,2,373,0
20,1,14,1,2,7,1,1,-1,2,-1,1196294400,1196294400,1196294400,2,3,45,27,7,2,10,3,30,37300,463266.0,12.42,0.41,10,2,-1,7341.0,-1,10879.28,741.23,3,1038,2,426,0
10,1,1,1,2,7,1,1,-1,2,-1,1194912000,1194912000,1194912000,2,3,45,22,6,2,8,3,60,6,48.9,8.15,0.14,2,2,-1,2143.0,-1,10137.04,0.08,3,1245,2,423,0
35,1,8,1,2,7,1,1,-1,2,-1,1195171200,1195171200,1195171200,2,3,45,44,31,2,21,6,60,22,162.8,7.4,0.12,10,2,-1,2262.0,-1,7364.52,0.26,3,1150,2,425,0
10,1,1,1,2,7,1,1,-1,2,-1,1203379200,1203379200,1203379200,2,3,45,99,38,2,36,6,30,44000,88000.0,2.0,0.07,10,2,-1,7191.0,-1,12349.51,140.8,3,1546,2,609,0
10,1,1,1,2,7,1,1,-1,2,-1,1204761600,1203379200,1203379200,2,3,45,44,31,2,21,6,60,44400,328560.0,7.4,0.12,10,2,-1,4689.0,-1,8321.29,525.7,3,1663,2,611,0
27,1,11,1,2,7,1,1,-1,2,-1,1194393600,1194393600,1194393600,2,3,45,9,8,5,5,3,120,986,81049.2,82.2,0.68,7,2,-1,402.0,-1,4807.0,129.68,3,1233,2,416,0
10,1,1,1,2,7,1,1,-1,2,-1,1195689600,1195689600,1195689600,2,2,45,71,24,2,30,5,240,96,2400.0,25.0,0.1,2,2,-1,9248.0,-1,25563.0,3.84,3,1101,2,434,0
4,1,4,1,2,7,-1,1,-1,2,-1,1195603200,1195603200,1195603200,2,3,45,44,31,2,21,6,60,18974,140407.6,7.4,0.12,10,1,-1,1928.0,-1,7194.3,224.65,3,1078,2,438,0
8,1,7,1,2,7,1,1,-1,2,-1,1196812800,1196812800,1196812800,2,2,45,66,7,2,4,4,90,500,8000.0,16.0,0.18,2,2,-1,285.0,-1,2523.6,12.8,3,1286,2,458,0
8,1,7,1,2,7,1,1,-1,2,-1,1196812800,1196812800,1196812800,2,2,45,65,6,2,18,4,100,480,2635.2,5.49,0.05,2,2,-1,285.0,-1,2523.6,4.22,3,1286,2,458,0
10,1,1,1,2,7,1,1,-1,2,-1,1196380800,1196380800,1196380800,2,3,45,79,39,32,32,6,60,488,34160.0,70.0,1.17,22,2,-1,219.0,-1,1392.0,54.66,3,604,2,446,0
10,1,1,1,2,7,1,1,-1,2,-1,1197936000,1197936000,1197936000,2,3,45,9,8,5,5,3,120,403,16563.3,41.1,0.34,7,1,-1,88.0,-1,1603.44,26.5,3,1297,2,449,0
3,1,3,1,2,7,1,1,-1,2,-1,1196640000,1196640000,1196640000,2,3,45,4,4,2,2,3,60,645,2134.95,3.31,0.06,2,2,-1,3286.0,-1,18208.0,3.42,3,567,2,475,0
3,1,3,1,2,7,1,1,-1,2,-1,1196640000,1196640000,1196640000,2,3,45,44,31,2,21,6,60,1542,11565.0,7.5,0.12,10,2,-1,3286.0,-1,18208.0,18.5,3,567,2,475,0
20,1,14,1,2,7,1,1,-1,2,-1,1202428800,1202428800,1202428800,2,3,45,56,32,27,18,4,84,210,8055.6,38.36,0.46,29,1,-1,63.0,-1,740.16,12.89,3,1040,2,487,0
10,1,1,1,2,7,1,1,-1,2,-1,1197590400,1197590400,1197590400,2,3,45,44,31,2,21,6,60,40000,296000.0,7.4,0.12,10,1,-1,4026.0,-1,13325.0,473.6,3,1483,2,501,0
6,1,3,1,2,7,1,1,-1,2,-1,1199836800,1199836800,1199836800,1,1,45,26,21,17,-1,1,40,375,28500.0,76.0,1.9,19,1,-1,411.0,-1,3147.0,45.6,3,1504,2,515,0
3,1,3,1,2,7,1,1,-1,2,-1,1199836800,1199836800,1199836800,2,3,45,22,6,2,8,3,60,125,1018.75,8.15,0.14,2,2,-1,447.0,-1,2230.0,1.63,3,1570,2,535,0
12,1,9,1,2,7,1,1,-1,2,-1,1198108800,1198108800,1198108800,2,3,45,12,11,2,6,6,60,9691,92064.5,9.5,0.16,2,1,-1,899.0,-1,6483.0,147.3,3,1523,2,520,0
20,1,14,1,2,7,1,1,-1,2,-1,1207612800,1207353600,1207353600,2,3,45,79,39,32,32,6,60,2067,144690.0,70.0,1.17,22,2,-1,5092.0,-1,8118.64,231.5,3,1039,2,601,0
26,1,17,1,2,7,-1,1,-1,2,-1,1205193600,1205193600,1205193600,2,3,45,44,31,2,21,6,60,1860,13764.0,7.4,0.12,10,1,-1,192.0,-1,1617.52,22.02,3,1820,2,622,0
35,1,8,1,2,7,1,1,-1,2,-1,1200268800,1200268800,1200268800,2,3,45,99,38,2,36,6,30,1600,3200.0,2.0,0.07,10,2,-1,4091.0,-1,12130.9,5.12,3,710,2,488,0
8,1,7,1,2,7,1,1,-1,2,-1,1204934400,1204934400,1204934400,2,3,45,22,6,2,8,3,60,3000,24450.0,8.15,0.14,2,2,-1,195.0,-1,2587.9,39.12,3,1285,2,627,0
20,1,14,1,2,7,1,1,-1,2,-1,1207612800,1207353600,1207353600,2,3,45,27,7,2,10,3,30,12663,157274.46,12.42,0.41,2,2,-1,4230.0,-1,8771.34,251.64,3,1039,2,628,0
8,1,7,1,2,7,1,1,-1,2,-1,1204588800,1203552000,1203552000,2,3,45,4,4,2,2,3,60,32129,97672.16,3.04,0.05,4,2,-1,2584.0,-1,26877.3,156.28,3,1287,2,614,0
12,1,9,1,2,7,1,1,-1,2,-1,1198108800,1199836800,1199836800,2,3,45,4,4,2,2,3,60,29500,89680.0,3.04,0.05,4,1,-1,1640.0,-1,11273.0,143.49,3,1542,2,541,0
26,1,17,1,2,7,1,1,-1,2,-1,1203033600,1203033600,1203033600,2,3,45,44,31,2,21,6,60,6500,48100.0,7.4,0.12,10,1,-1,667.0,-1,3609.2,76.96,3,1299,2,534,0
10,1,1,1,2,7,1,1,-1,2,-1,1202169600,1202169600,1202169600,2,3,45,58,24,2,8,3,60,5836,160665.08,27.53,0.46,2,2,-1,2093.0,-1,5962.31,257.06,3,1679,2,581,0
10,1,1,1,2,7,1,1,-1,2,-1,1201824000,1201824000,1201824000,2,2,45,77,5,2,9,5,200,2326,3535.52,1.52,0.01,2,1,-1,232.0,-1,1704.79,5.66,3,1112,2,582,0
26,1,17,1,2,7,-1,1,-1,2,-1,1204156800,1204156800,1204156800,2,3,45,8,2,2,4,3,60,328,1115.2,3.4,0.06,4,2,-1,311.0,-1,1430.22,1.78,3,1082,2,589,0
35,1,8,1,2,7,1,1,-1,2,-1,1208736000,1208736000,1208736000,2,3,45,27,7,2,10,3,30,1860,23101.2,12.42,0.41,20,2,-1,2519.0,-1,15252.7,36.96,3,714,2,709,0
8,1,7,1,2,7,1,1,-1,2,-1,1215129600,1215129600,1215129600,2,3,45,12,11,2,6,6,60,14995,141702.75,9.45,0.16,10,1,-1,1586.0,-1,17289.0,226.72,3,2594,2,802,0
3,1,3,1,2,7,1,1,-1,2,-1,1208476800,1208476800,1208476800,2,3,45,53,33,28,25,6,30,16,420.0,26.25,0.88,28,2,-1,422.0,-1,2812.3,0.67,3,2351,2,717,0
10,1,1,1,2,7,1,1,-1,2,-1,1210723200,1210723200,1210723200,2,3,45,44,31,2,21,6,60,3847,28467.8,7.4,0.12,10,1,-1,408.0,-1,1514.68,45.55,3,1901,2,735,0
18,1,3,1,2,7,1,1,-1,2,-1,1210723200,1210723200,1210723200,2,3,45,54,34,2,26,6,60,16610,220580.8,13.28,0.22,10,2,-1,2095.0,-1,10098.25,352.93,3,2575,2,737,0
5,1,5,1,2,7,2,1,-1,2,-1,1214784000,1214784000,1214784000,2,3,45,4,4,2,2,3,60,8805,25622.55,2.91,0.05,4,2,-1,15566.0,-1,9330.0,41.0,3,2556,2,748,0
5,1,5,1,2,7,2,1,-1,2,-1,1214784000,1214784000,1214784000,2,3,45,8,2,2,4,3,60,87768,298411.2,3.4,0.06,4,2,-1,15566.0,-1,9330.0,477.46,3,2556,2,748,0
10,1,1,1,2,7,1,1,-1,2,-1,1212364800,1212364800,1212364800,2,2,45,2,2,2,1,2,240,5536,10629.12,1.92,0.01,2,2,-1,4668.0,-1,8787.28,17.01,3,2045,2,761,0
20,1,14,1,2,7,2,1,-1,2,-1,1216339200,1216339200,1216339200,2,3,45,56,32,27,18,4,84,1358,13023.22,9.59,0.11,29,1,-1,387.0,-1,2107.14,20.84,3,2670,2,768,0
4,1,4,1,2,7,2,1,-1,2,-1,1217289600,1217289600,1217289600,2,3,45,12,11,2,6,6,60,9474,89529.3,9.45,0.16,2,2,-1,2115.0,-1,2882.85,143.25,3,2485,2,828,0
5,1,5,1,2,7,1,1,-1,2,-1,1219276800,1219276800,1219276800,2,3,45,44,31,2,21,6,60,40000,296000.0,7.4,0.12,10,1,-1,4289.0,-1,24594.29,473.6,3,10970,2,831,0
8,1,7,1,2,7,1,1,-1,2,-1,1212364800,1212364800,1212364800,2,2,45,71,24,2,30,5,240,224,3696.0,16.5,0.07,2,2,-1,1154.0,-1,12508.65,5.91,3,2053,2,744,0
12,1,9,1,2,7,-1,1,-1,2,-1,1206576000,1206576000,1206576000,2,3,45,5,5,2,3,4,60,78460,119259.2,1.52,0.03,2,1,-1,5184.0,-1,17910.0,190.81,3,1950,2,669,0
8,1,7,1,2,7,1,1,-1,2,-1,1212019200,1212019200,1212019200,2,3,45,58,24,2,8,3,60,270,7433.1,27.53,0.46,20,1,-1,862.0,-1,9711.2,11.89,3,2050,2,736,0
8,1,7,1,2,7,1,1,-1,2,-1,1212019200,1212019200,1212019200,2,2,45,48,4,2,1,5,240,2415,4757.55,1.97,0.01,2,2,-1,862.0,-1,9711.2,7.61,3,2050,2,736,0
35,1,8,1,2,7,1,1,-1,2,-1,1212969600,1212969600,1212969600,2,3,45,27,7,2,10,3,30,1860,23101.2,12.42,0.41,2,2,-1,422.0,-1,3335.15,36.96,3,716,2,770,0
49,1,28,1,2,7,1,1,-1,2,-1,1219190400,1219190400,1219190400,1,1,45,10,9,6,-1,1,20,2000,64000.0,32.0,1.6,8,1,-1,643.0,-1,7805.33,102.4,3,11520,2,842,0
9,1,8,1,2,7,2,1,-1,2,-1,1217030400,1217030400,1217030400,1,1,45,19,17,12,-1,1,25,4342,86840.0,20.0,0.8,16,2,-1,1368.0,-1,5663.0,138.94,3,1052,2,838,0
15,1,7,1,2,7,1,1,-1,2,-1,1207180800,1207180800,1207180800,1,1,45,17,15,3,-1,1,100,15,1080.0,72.0,0.72,14,2,-1,12.0,-1,785.88,1.73,3,1291,2,686,0
4,1,4,1,2,7,1,1,-1,2,-1,1213833600,1213833600,1213833600,2,3,45,99,38,2,36,6,30,81198,162396.0,2.0,0.07,10,1,-1,4678.0,-1,30610.2,259.83,3,2545,2,779,0
8,1,7,1,2,7,1,1,-1,2,-1,1206057600,1206057600,1206057600,2,2,45,71,24,2,30,5,240,128,2112.0,16.5,0.07,2,2,-1,938.0,-1,11340.2,3.38,3,2042,2,682,0
3,1,3,1,2,7,1,1,-1,2,-1,1214784000,1214784000,1214784000,2,3,45,21,18,14,8,3,30,48,816.0,17.0,0.57,28,1,-1,4.0,-1,213.75,1.31,3,2356,2,801,0
20,1,14,1,2,7,1,1,-1,2,-1,1214179200,1214179200,1214179200,2,3,45,27,7,2,10,3,30,2500,31050.0,12.42,0.41,2,2,-1,2955.0,-1,4551.52,49.68,3,1615,2,698,0
20,1,14,1,2,7,1,1,-1,2,-1,1214179200,1214179200,1214179200,2,3,45,12,11,2,6,6,60,1728,16416.0,9.5,0.16,10,2,-1,2955.0,-1,4551.52,26.27,3,1615,2,698,0
9,1,8,1,2,7,2,1,-1,2,-1,1204848000,1204848000,1204848000,2,3,45,22,6,2,8,3,60,3180,25917.0,8.15,0.14,2,1,-1,182.0,-1,1593.48,41.47,3,1921,2,645,0
22,1,15,1,2,7,2,1,-1,2,-1,1206921600,1206921600,1206921600,1,4,45,23,19,2,-1,8,100,2000,20.0,0.01,0.0,14,2,-1,490.0,-1,405.97,0.03,3,1973,2,697,0
20,1,14,1,2,7,1,1,-1,2,-1,1208736000,1208736000,1208736000,2,3,45,8,2,2,4,3,60,3000,10200.0,3.4,0.06,32,1,-1,168.0,-1,1074.95,16.32,3,2217,2,699,0
26,1,17,1,2,7,1,1,-1,2,-1,1208390400,1208390400,1208390400,2,2,45,2,2,2,1,2,240,127,243.84,1.92,0.01,2,1,-1,46.0,-1,740.34,0.39,3,1995,2,683,0
12,1,9,1,2,7,1,1,-1,2,-1,1201824000,1204761600,1204761600,2,3,45,4,4,2,2,3,60,30874,93856.96,3.04,0.05,4,1,-1,1822.0,-1,9742.0,150.17,3,1536,2,630,0
9,1,8,1,2,7,1,1,-1,2,-1,1213660800,1213660800,1213660800,1,4,45,23,19,2,-1,8,100,550,5.5,0.01,0.0,14,2,-1,161.0,-1,939.12,0.01,3,1873,2,773,0
9,1,8,1,2,7,2,1,-1,2,-1,1213660800,1213660800,1213660800,1,1,45,17,15,3,-1,1,100,1800,129582.0,71.99,0.72,14,2,-1,526.0,-1,2185.82,207.33,3,1053,2,774,0
26,1,17,1,2,7,1,1,-1,2,-1,1219276800,1219276800,1219276800,2,3,45,54,34,2,26,6,60,1400,18900.0,13.5,0.22,2,1,-1,156.0,-1,1282.6,30.24,3,2621,2,812,0
4,1,4,1,2,7,2,1,-1,2,-1,1226016000,1226016000,1226016000,2,3,45,27,7,2,10,3,30,35000,420350.0,12.01,0.4,20,1,-1,2641.0,-1,2938.92,823.89,3,2484,2,976,0
4,1,4,1,2,7,2,1,-1,2,-1,1226016000,1226016000,1226016000,2,3,45,12,11,2,6,6,60,50000,472500.0,9.45,0.16,2,1,-1,4585.0,-1,2938.92,926.1,3,2487,2,977,0
10,1,1,1,2,7,1,1,-1,2,-1,1232323200,1232323200,1232323200,2,3,45,8,2,2,4,3,60,4100,13120.0,3.2,0.05,2,2,-1,1456.0,-1,5048.32,25.72,3,16210,2,1047,0
22,1,15,1,2,7,2,1,-1,2,-1,1224115200,1224115200,1224115200,1,1,45,19,17,12,-1,1,25,19999,399980.0,20.0,0.8,16,1,-1,6074.0,-1,1250.0,783.96,3,11460,2,963,0
5,1,5,1,2,7,2,1,-1,2,-1,1219363200,1219363200,1219363200,2,3,45,4,4,2,2,3,60,32544,94703.04,2.91,0.05,2,1,-1,1608.0,-1,1700.32,151.52,3,2561,2,845,0
8,1,7,1,2,7,1,1,-1,2,-1,1218412800,1218412800,1218412800,2,2,45,77,5,2,9,5,200,1500,2100.0,1.4,0.01,2,1,-1,235.0,-1,3022.74,3.36,3,12140,2,860,0
8,1,7,1,2,7,1,1,-1,2,-1,1218412800,1218412800,1218412800,2,2,45,49,7,2,23,4,30,1500,3360.0,2.24,0.07,2,2,-1,235.0,-1,3022.74,5.38,3,12140,2,860,0
3,1,3,1,2,7,1,1,-1,2,-1,1226880000,1226880000,1226880000,2,3,45,52,32,27,18,4,336,2,76.72,38.36,0.11,33,2,-1,127.0,-1,4984.4,0.15,3,2729,2,1008,0
